	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description	assay	source	group	strand
7395	ENCFF343WYY	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7395	RNA:muscle of back tissue male embryo (127 days)	rna	encode	encode-rna	.
7396	ENCFF649RYB+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7397	RNA:kidney tissue female adult (47 years)	rna	encode	encode-rna	+
7398	ENCFF982WYX+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7399	RNA:myocyte originated from LHCN-M2	rna	encode	encode-rna	+
7400	ENCFF031QGE+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7401	RNA:H1	rna	encode	encode-rna	+
7402	ENCFF168RPD	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7402	RNA:kidney tissue female embryo (85 days)	rna	encode	encode-rna	.
7403	ENCFF873UUS+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7404	RNA:Calu3	rna	encode	encode-rna	+
7405	ENCFF734VZN+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7406	RNA:epithelial cell of alveolus of lung NONE and female embryo (21 weeks)	rna	encode	encode-rna	+
7407	ENCFF801IUE+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7408	RNA:stimulated activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads	rna	encode	encode-rna	+
7409	ENCFF473FLK	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7409	RNA:spinal cord tissue male embryo (96 days)	rna	encode	encode-rna	.
7410	ENCFF297UUV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7411	RNA:placenta tissue female embryo	rna	encode	encode-rna	+
7412	ENCFF860TYK	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7412	RNA:renal cortex interstitium tissue female embryo (120 days)	rna	encode	encode-rna	.
7413	ENCFF544TFG+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7414	RNA:activated T-cell female adult (33 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours	rna	encode	encode-rna	+
7415	ENCFF353PFR+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7416	RNA:heart left ventricle tissue female adult (59 years)	rna	encode	encode-rna	+
7417	ENCFF496TSR	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7417	RNA:K562 treated with 10 nM Bortezomib for 24 hours	rna	encode	encode-rna	.
7418	ENCFF726SGF	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7418	RNA:Purkinje cell male child (6 years)	rna	encode	encode-rna	.
7419	ENCFF359MDK+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7420	RNA:spleen tissue female adult (53 years)	rna	encode	encode-rna	+
7421	ENCFF430NYX+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7422	RNA:placenta tissue female embryo	rna	encode	encode-rna	+
7423	ENCFF926QTW	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7423	RNA:CD14-positive monocyte male adult (37 years)	rna	encode	encode-rna	.
7424	ENCFF318UAJ	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7424	RNA:muscle of trunk tissue female embryo (113 days)	rna	encode	encode-rna	.
7425	ENCFF880GSS	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7425	RNA:kidney tissue male embryo (87 days)	rna	encode	encode-rna	.
7426	ENCFF358IQV+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7427	RNA:hepatocyte originated from H9	rna	encode	encode-rna	+
7428	ENCFF426XDX+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7429	RNA:spleen tissue male adult (34 years)	rna	encode	encode-rna	+
7430	ENCFF107LSA+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7431	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)	rna	encode	encode-rna	+
7432	ENCFF043VUO+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7433	RNA:heart right ventricle tissue male adult (40 years)	rna	encode	encode-rna	+
7434	ENCFF124RPC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7435	RNA:lung tissue female adult (30 years)	rna	encode	encode-rna	+
7436	ENCFF403HKJ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7437	RNA:endometrial microvascular endothelial cells female adult (34 years)	rna	encode	encode-rna	+
7438	ENCFF965MBA+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7439	RNA:H4	rna	encode	encode-rna	+
7440	ENCFF123BBC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7441	RNA:astrocyte	rna	encode	encode-rna	+
7442	ENCFF891ALA+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7443	RNA:stomach tissue male child (3 years)	rna	encode	encode-rna	+
7444	ENCFF974VUT+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7445	RNA:heart left ventricle tissue male adult (40 years)	rna	encode	encode-rna	+
7446	ENCFF150XAC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7447	RNA:activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads	rna	encode	encode-rna	+
7448	ENCFF046NXJ	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7448	RNA:right renal pelvis tissue male embryo (105 days)	rna	encode	encode-rna	.
7449	ENCFF688MII	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7449	RNA:renal pelvis tissue male embryo (97 days)	rna	encode	encode-rna	.
7450	ENCFF604EYK	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7450	RNA:large intestine tissue female embryo (120 days)	rna	encode	encode-rna	.
7451	ENCFF831HGM+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7452	RNA:HepG2 cytosolic fraction	rna	encode	encode-rna	+
7453	ENCFF484JKA	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7453	RNA:naive B cell	rna	encode	encode-rna	.
7454	ENCFF850SIL+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7455	RNA:GM23338 originated from GM23248	rna	encode	encode-rna	+
7456	ENCFF956EIE	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7456	RNA:with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell	rna	encode	encode-rna	.
7457	ENCFF413WXI+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7458	RNA:placenta tissue male embryo	rna	encode	encode-rna	+
7459	ENCFF315ODV	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7459	RNA:CD8-positive, alpha-beta T cell male adult (21 years)	rna	encode	encode-rna	.
7460	ENCFF526ILL+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7461	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)	rna	encode	encode-rna	+
7462	ENCFF346AHI	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7462	RNA:K562 treated with 25 uM Galeterone for 12 hours	rna	encode	encode-rna	.
7463	ENCFF568QQJ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7464	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (83 years)	rna	encode	encode-rna	+
7465	ENCFF333PSK	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7465	RNA:K562 treated with 7.5 nM Vorinostat for 48 hours	rna	encode	encode-rna	.
7466	ENCFF480XQC	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7466	RNA:stomach tissue female embryo (105 days)	rna	encode	encode-rna	.
7467	ENCFF496YJK+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7468	RNA:adrenal gland tissue male adult (54 years)	rna	encode	encode-rna	+
7469	ENCFF095UOA+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7470	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)	rna	encode	encode-rna	+
7471	ENCFF366NWQ	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7471	RNA:K562 treated with 7.5 nM Panobinostat for 12 hours	rna	encode	encode-rna	.
7472	ENCFF995SOX+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7473	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)	rna	encode	encode-rna	+
7474	ENCFF238RLU	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7474	RNA:H1	rna	encode	encode-rna	.
7475	ENCFF882KEH	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7475	RNA:immature natural killer cell	rna	encode	encode-rna	.
7476	ENCFF314QAJ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7477	RNA:chorionic villus tissue embryo (16 weeks)	rna	encode	encode-rna	+
7478	ENCFF497QCQ+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7479	RNA:gastrocnemius medialis tissue male adult (54 years)	rna	encode	encode-rna	+
7480	ENCFF623LHV	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7480	RNA:with multiple sclerosis; CD14-positive monocyte	rna	encode	encode-rna	.
7481	ENCFF825QDH+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7482	RNA:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days	rna	encode	encode-rna	+
7483	ENCFF874FQG	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7483	RNA:with multiple sclerosis; CD4-positive, alpha-beta memory T cell	rna	encode	encode-rna	.
7484	ENCFF045DIU+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7485	RNA:HT-29	rna	encode	encode-rna	+
7486	ENCFF974CXF+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7487	RNA:MG63	rna	encode	encode-rna	+
7488	ENCFF937GHU	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7488	RNA:immature natural killer cell	rna	encode	encode-rna	.
7489	ENCFF050OBT	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7489	RNA:with multiple sclerosis; IgD-negative memory B cell	rna	encode	encode-rna	.
7490	ENCFF373WQE+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7491	RNA:mesendoderm originated from H1	rna	encode	encode-rna	+
7492	ENCFF599BTC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7493	RNA:neuronal stem cell originated from H1	rna	encode	encode-rna	+
7494	ENCFF279XJK+	path/to/data/coverage+.w5	768	384	0.5493131868131869	sum_sqrt	7495	RNA:stomach tissue female adult (30 years)	rna	encode	encode-rna	+
7496	ENCFF301WLH	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7496	RNA:fibroblast of skin of scalp male embryo (97 days)	rna	encode	encode-rna	.
7497	ENCFF696GRP+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7498	RNA:HepG2	rna	encode	encode-rna	+
7499	ENCFF684CHN+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7500	RNA:CD8-positive, alpha-beta memory T cell male adult (30 years)	rna	encode	encode-rna	+
7501	ENCFF304RDA	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7501	RNA:muscle of arm tissue male embryo (96 days)	rna	encode	encode-rna	.
7502	ENCFF057TXE+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7503	RNA:lower leg skin tissue female adult (53 years)	rna	encode	encode-rna	+
7504	ENCFF004DOF	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7504	RNA:CD14-positive monocyte	rna	encode	encode-rna	.
7505	ENCFF573WTP+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7506	RNA:left cardiac atrium tissue male adult (60 years)	rna	encode	encode-rna	+
7507	ENCFF118SVL+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7508	RNA:endothelial cell of umbilical vein newborn	rna	encode	encode-rna	+
7509	ENCFF915WBG+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7510	RNA:esophagus tissue female adult (30 years)	rna	encode	encode-rna	+
7511	ENCFF137BCU+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7512	RNA:aorta tissue female adult (30 years)	rna	encode	encode-rna	+
7513	ENCFF630CTN	path/to/data/coverage.w5	768	384	0.3	sum_sqrt	7513	RNA:muscle of back tissue female embryo (105 days)	rna	encode	encode-rna	.
7514	ENCFF098OUC+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7515	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)	rna	encode	encode-rna	+
7516	ENCFF895JFS+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7517	RNA:heart right ventricle tissue female adult (59 years)	rna	encode	encode-rna	+
7518	ENCFF487HBP+	path/to/data/coverage+.w5	768	384	0.3	sum_sqrt	7519	RNA:placental basal plate tissue female embryo (40 weeks)	rna	encode	encode-rna	+
7520	ENCFF304GQR+	path/to/data/coverage+.w5	768	384	0.7307142857142858	sum_sqrt	7521	RNA:sigmoid colon tissue male adult (34 years)	rna	encode	encode-rna	+
7522	GTEX-132QS-2526-SM-62LFJ.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7522	RNA:adipose_tissue	rna	recount3	gtex	.
7523	GTEX-1GMR3-0826-SM-9WYT4.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7523	RNA:adipose_tissue	rna	recount3	gtex	.
7524	GTEX-1HSEH-0226-SM-ACKVV.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7524	RNA:adipose_tissue	rna	recount3	gtex	.
7525	GTEX-11GSP-0326-SM-5A5KW.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7525	RNA:adrenal_gland	rna	recount3	gtex	.
7526	GTEX-13PVR-0226-SM-5RQJI.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7526	RNA:adrenal_gland	rna	recount3	gtex	.
7527	GTEX-14PKV-0726-SM-686ZF.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7527	RNA:adrenal_gland	rna	recount3	gtex	.
7528	GTEX-T6MN-2226-SM-EVYAM.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7528	RNA:bladder	rna	recount3	gtex	.
7529	GTEX-U3ZN-1226-SM-4DXUD.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7529	RNA:bladder	rna	recount3	gtex	.
7530	GTEX-U4B1-1226-SM-4DXT7.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7530	RNA:bladder	rna	recount3	gtex	.
7531	GTEX-1I4MK-0002-SM-EZ6M9.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7531	RNA:blood	rna	recount3	gtex	.
7532	GTEX-1LB8K-0005-SM-DIPED.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7532	RNA:blood	rna	recount3	gtex	.
7533	GTEX-1OKEX-0006-SM-DKPQ2.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7533	RNA:blood	rna	recount3	gtex	.
7534	GTEX-14DAR-2126-SM-5RQID.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7534	RNA:blood_vessel	rna	recount3	gtex	.
7535	GTEX-1JK1U-0426-SM-CYPSP.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7535	RNA:blood_vessel	rna	recount3	gtex	.
7536	GTEX-Y3IK-2826-SM-4WWDW.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7536	RNA:blood_vessel	rna	recount3	gtex	.
7537	K-562-SM-5KM2I.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7537	RNA:bone_marrow	rna	recount3	gtex	.
7538	K-562-SM-7LG4B.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7538	RNA:bone_marrow	rna	recount3	gtex	.
7539	GTEX-13FTY-0011-R11a-SM-5IJEA.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7539	RNA:brain	rna	recount3	gtex	.
7540	GTEX-1EX96-0011-R4a-SM-ARU82.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7540	RNA:brain	rna	recount3	gtex	.
7541	GTEX-1H3O1-1726-SM-9WYSR.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7541	RNA:brain	rna	recount3	gtex	.
7542	GTEX-13W3W-1226-SM-5LU4H.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7542	RNA:breast	rna	recount3	gtex	.
7543	GTEX-1GN1W-1926-SM-7P8TH.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7543	RNA:breast	rna	recount3	gtex	.
7544	GTEX-ZYT6-0126-SM-5E45J.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7544	RNA:breast	rna	recount3	gtex	.
7545	GTEX-PLZ4-2226-SM-EZ6KS.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7545	RNA:cervix_uteri	rna	recount3	gtex	.
7546	GTEX-T6MO-1426-SM-4DM73.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7546	RNA:cervix_uteri	rna	recount3	gtex	.
7547	GTEX-U3ZN-1626-SM-4DXTZ.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7547	RNA:cervix_uteri	rna	recount3	gtex	.
7548	GTEX-11P81-1426-SM-5P9JN.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7548	RNA:colon	rna	recount3	gtex	.
7549	GTEX-13W3W-2226-SM-5LU4M.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7549	RNA:colon	rna	recount3	gtex	.
7550	GTEX-ZAB4-2226-SM-5HL97.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7550	RNA:colon	rna	recount3	gtex	.
7551	GTEX-14DAR-0726-SM-5RQIA.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7551	RNA:esophagus	rna	recount3	gtex	.
7552	GTEX-1RAZR-1426-SM-EVR4M.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7552	RNA:esophagus	rna	recount3	gtex	.
7553	GTEX-ZDTT-1326-SM-4WKFH.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7553	RNA:esophagus	rna	recount3	gtex	.
7554	GTEX-PLZ4-2326-SM-EYYV5.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7554	RNA:fallopian_tube	rna	recount3	gtex	.
7555	GTEX-S32W-1326-SM-4AD5Q.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7555	RNA:fallopian_tube	rna	recount3	gtex	.
7556	GTEX-T6MO-1026-SM-4DM72.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7556	RNA:fallopian_tube	rna	recount3	gtex	.
7557	GTEX-11LCK-0826-SM-5PNYD.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7557	RNA:heart	rna	recount3	gtex	.
7558	GTEX-18465-0926-SM-731AY.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7558	RNA:heart	rna	recount3	gtex	.
7559	GTEX-1MUQO-1226-SM-E9TJK.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7559	RNA:heart	rna	recount3	gtex	.
7560	GTEX-13112-2126-SM-5GCO4.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7560	RNA:kidney	rna	recount3	gtex	.
7561	GTEX-17F96-1926-SM-7MGWY.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7561	RNA:kidney	rna	recount3	gtex	.
7562	GTEX-ZVZP-0926-SM-5GIDB.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7562	RNA:kidney	rna	recount3	gtex	.
7563	GTEX-11EQ9-0526-SM-5A5JZ.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7563	RNA:liver	rna	recount3	gtex	.
7564	GTEX-1QP66-0226-SM-DPRXS.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7564	RNA:liver	rna	recount3	gtex	.
7565	GTEX-ZYT6-0626-SM-5E45V.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7565	RNA:liver	rna	recount3	gtex	.
7566	GTEX-1399S-1726-SM-5L3DI.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7566	RNA:lung	rna	recount3	gtex	.
7567	GTEX-14AS3-0926-SM-5TDD6.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7567	RNA:lung	rna	recount3	gtex	.
7568	GTEX-14JG1-0926-SM-5YY8W.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7568	RNA:lung	rna	recount3	gtex	.
7569	GTEX-13QJ3-0726-SM-5SI68.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7569	RNA:muscle	rna	recount3	gtex	.
7570	GTEX-14PJ4-2426-SM-6EU1U.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7570	RNA:muscle	rna	recount3	gtex	.
7571	GTEX-1H1CY-2726-SM-9MQLR.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7571	RNA:muscle	rna	recount3	gtex	.
7572	GTEX-14PJ6-2426-SM-6ETZS.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7572	RNA:nerve	rna	recount3	gtex	.
7573	GTEX-1HKZK-0626-SM-ADEHP.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7573	RNA:nerve	rna	recount3	gtex	.
7574	GTEX-11VI4-1026-SM-5EQM1.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7574	RNA:ovary	rna	recount3	gtex	.
7575	GTEX-1269C-1826-SM-5N9E1.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7575	RNA:ovary	rna	recount3	gtex	.
7576	GTEX-1399S-2126-SM-5J2MH.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7576	RNA:ovary	rna	recount3	gtex	.
7577	GTEX-11I78-0626-SM-5A5LZ.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7577	RNA:pancreas	rna	recount3	gtex	.
7578	GTEX-14PJ6-0926-SM-686ZA.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7578	RNA:pancreas	rna	recount3	gtex	.
7579	GTEX-1HKZK-1126-SM-9WG82.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7579	RNA:pancreas	rna	recount3	gtex	.
7580	GTEX-12WSC-3126-SM-5GCNB.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7580	RNA:pituitary	rna	recount3	gtex	.
7581	GTEX-145LS-3226-SM-5TDCA.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7581	RNA:pituitary	rna	recount3	gtex	.
7582	GTEX-1I1GR-3026-SM-ARU7C.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7582	RNA:pituitary	rna	recount3	gtex	.
7583	GTEX-11P82-1126-SM-5BC5K.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7583	RNA:prostate	rna	recount3	gtex	.
7584	GTEX-1KXAM-1126-SM-E9TJU.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7584	RNA:prostate	rna	recount3	gtex	.
7585	GTEX-P4PQ-2026-SM-E9U4E.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7585	RNA:prostate	rna	recount3	gtex	.
7586	GTEX-1J8QM-1826-SM-A96TA.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7586	RNA:salivary_gland	rna	recount3	gtex	.
7587	GTEX-YB5K-1726-SM-5IFIZ.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7587	RNA:salivary_gland	rna	recount3	gtex	.
7588	GTEX-ZLWG-2026-SM-DO11F.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7588	RNA:salivary_gland	rna	recount3	gtex	.
7589	GTEX-133LE-2326-SM-5K7W3.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7589	RNA:skin	rna	recount3	gtex	.
7590	GTEX-139TS-0008-SM-62LDG.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7590	RNA:skin	rna	recount3	gtex	.
7591	GTEX-13U4I-0126-SM-5LU38.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7591	RNA:skin	rna	recount3	gtex	.
7592	GTEX-14PJN-0826-SM-686ZL.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7592	RNA:small_intestine	rna	recount3	gtex	.
7593	GTEX-1PDJ9-1826-SM-E9U66.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7593	RNA:small_intestine	rna	recount3	gtex	.
7594	GTEX-ZF2S-1726-SM-57WFT.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7594	RNA:small_intestine	rna	recount3	gtex	.
7595	GTEX-14PJ4-0526-SM-6871G.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7595	RNA:spleen	rna	recount3	gtex	.
7596	GTEX-15DYW-1426-SM-6LPIW.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7596	RNA:spleen	rna	recount3	gtex	.
7597	GTEX-1F75I-0226-SM-7MKHQ.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7597	RNA:spleen	rna	recount3	gtex	.
7598	GTEX-1399U-1626-SM-5P9J3.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7598	RNA:stomach	rna	recount3	gtex	.
7599	GTEX-14PKV-1826-SM-69LO9.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7599	RNA:stomach	rna	recount3	gtex	.
7600	GTEX-1IDJU-1526-SM-CNNR3.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7600	RNA:stomach	rna	recount3	gtex	.
7601	GTEX-1KD5A-1826-SM-DHXJI.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7601	RNA:testis	rna	recount3	gtex	.
7602	GTEX-1MA7X-1526-SM-DHXJF.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7602	RNA:testis	rna	recount3	gtex	.
7603	GTEX-13FH7-0126-SM-5KLZ1.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7603	RNA:thyroid	rna	recount3	gtex	.
7604	GTEX-15CHQ-0826-SM-69LOT.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7604	RNA:thyroid	rna	recount3	gtex	.
7605	GTEX-1J1OQ-0526-SM-A9G2P.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7605	RNA:thyroid	rna	recount3	gtex	.
7606	GTEX-13FTX-1026-SM-5J2O5.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7606	RNA:uterus	rna	recount3	gtex	.
7607	GTEX-1MA7W-1526-SM-DHXKS.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7607	RNA:uterus	rna	recount3	gtex	.
7608	GTEX-11EMC-1926-SM-5A5JU.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7608	RNA:vagina	rna	recount3	gtex	.
7609	GTEX-12WSB-2426-SM-5EGJC.1	path/to/data/coverage.w5	768	384	0.01	sum_sqrt	7609	RNA:vagina	rna	recount3	gtex	.
